sep=;
Kunder
Forsikringsnummer;Etternavn;Fornavn;Kunde siden;Fakturaadresse;Ubetalte erstatninger
12714;Tronstad;Linea;2018-11-8;Kollåsskiftet 80;97396.0
12715;Nygaard;Sofie;2010-4-23;Kleivastø 20;31743.0
12716;Hernes;Helene;1998-1-6;Glassverktunet 81;72452.0
12717;Vågenes;Phillip;2000-7-5;Greiplandsløyfen 85;41548.0
12718;Andersen;Mie;2018-4-19;Lensmann Jens Sørums vei 23;15143.0
12719;Jansen;Helene;1998-5-27;Gjetaren 56;34007.0
12720;Jakobsen;Patryk;2015-4-9;Ryes gate 82;45083.0
12721;Strand;Alicja;2004-10-18;Grenseveien 62;89923.0
12722;Martinsen;Jostein;2009-11-28;Kvernkroken 21;11805.0
12723;Bjørge;Lucas;2005-11-22;Allehelgens gate 16;1973.0
12724;Drageset;Celine;2012-4-9;Korsvik allé 88;18779.0
12725;Kvalsund;Mie;2009-0-17;Sigrid Undsets veg 85;36106.0
12726;Strøm;Alva;2001-1-28;Byfoged Finnes gate 86;65354.0
12727;Skogmo;Anna;2007-8-3;Grensen 35;86416.0
12728;Korsnes;Jens;2003-11-13;Elvegata 26;70638.0
12729;Takvam;Kaya;2012-0-25;Feddersens gate 57;83567.0
12730;Jensen;Mats;2001-2-9;Lars Hofstads veg 9;58024.0
12731;Andersen;Victor;1999-9-27;Nye Teglverks vei 58;6034.0
12732;Johnsen;Colin;2008-12-2;Skeisvold 54;23409.0
12733;Jespersen;Liam;1998-8-13;Thaulows vei 36;32588.0
12734;Eriksen;Vanessa;1999-7-27;Langneset 49;23002.0
12735;Breivik;Helene;2008-0-18;Hans og Grete stien 89;44445.0
12736;Wangen;Jonas;2014-4-23;Sollmanns vei 79;45189.0
12737;Bjørndal;Mina;2017-4-11;Skansebakken 79;35708.0
12738;Wergeland;Rebecca;2009-0-26;Brattbakken 70;11370.0
12739;Kristiansen;Maja;1999-9-6;Ytterseinesveien 95;19758.0
12740;Skogmo;Jenny;2001-4-15;Ladebekken 65;81367.0
12741;Hildre;Andrea;2000-5-2;Åsmund Vinjes vei 69;88659.0
12742;Backe;Oskar;2006-1-5;Olav Kyrres plass 49;57725.0
12743;Smith;Nikolai;2000-2-26;Signalvegen 92;9150.0
12744;Dalene;Thomas;2000-1-9;Westvang 25;90690.0
12745;Vangen;Nora;2013-5-5;Bratta 24;21856.0
12746;Tronstad;Angelica;1996-1-20;Lars Hofstads veg 80;38250.0
12747;Ulseth;William;2005-1-28;Filips gate 27;25573.0
12748;Skauge;Kristina;2002-11-13;Kolleveien 33;28765.0
12749;Johansen;Arthur;1995-8-21;Hellesteinveien 55;22830.0
12750;Holm;Jenny;1995-9-26;Lassedalsveien 2;12630.0
12751;Selvik;Emma;2019-0-24;Blåklokkeveien 67;37463.0
12752;Skjetne;Alise;2010-8-15;Ellefs vei 93;61069.0
12753;Larsen;Tyra;2017-9-23;Friggs veg 8;55218.0
12754;Aas;Iben;1999-5-17;Vallehellene 68;87768.0
12755;Jensen;Isak;1998-6-12;Westvang 40;41478.0
12756;Larsen;Ingrid;1995-12-22;Øyvind Sørensens gate 41;46595.0
12757;Haukås;Kian;2004-5-23;Krokstien 61;4500.0
12758;Hop;Tiril;2013-10-12;Ågårdvegen 78;2288.0
12759;Aasen;Sander;2018-11-2;Kildeveien 33;87977.0
12760;Wilhelmsen;Ragna;2015-9-19;Vårvegen 94;65496.0
12761;Hansen;Aria;2016-7-22;Knattenskogen 89;94748.0
12762;Riise;Marcus;2013-12-17;Vollgata 85;7684.0
12763;Husebø;Johan;2013-0-19;Eldøyane 74;36573.0
12764;Eide;Sandra;2011-2-6;Heimtrøa 43;80583.0
12765;Sunde;Herman;2015-7-5;Sagplassvegen 28;52596.0
12766;Wilhelmsen;Ada;1997-12-7;Betongveien 50;70598.0
12767;Karlsen;Thea;2008-7-22;Glassverktunet 43;23124.0
12768;Bruvoll;Jonas;2002-3-2;Roald Amundsens veg 72;17543.0
12769;Svanberg;Selma;2011-0-15;Bruksgata 22;3561.0
12770;Karlsen;Emilia;2004-3-4;Junos vei 12;81125.0
12771;Vinje;Kamile;2009-0-26;Ljansbrukveien 65;26138.0
12772;Jenssen;Nora;1995-12-17;Salmakergata 98;14236.0
12773;Jonassen;Emma;1998-11-19;Kremleveien 29;8369.0
12774;Henriksen;David;2014-10-22;Heibakken 34;58196.0
12775;Øksendal;Robin;2001-10-8;Ørstvedtøya 70;95425.0
12776;Bakker;Sofia;1998-6-7;Belsbyveien 2;95157.0
12777;Nilsen;Mathias;1998-1-19;Lifjellveien 25;33341.0
12778;Hansen;Alexander;1995-8-11;Andreas Nilsens vei 59;71513.0
12779;Hernes;Johannes;2018-12-20;Peterhofveien 25;85540.0
12780;Nygård;Amelia;2008-11-12;Hvidstenveien 2;62335.0
12781;Berg;Martine;2019-6-25;Kvalvågveien 31;76180.0
12782;Svenningsen;Thea;2010-8-28;Molvigkaia 83;46073.0
12783;Berge;Alma;1998-11-10;Nordre Skuteviksveien 17;63748.0
12784;Norman;Dominykas;2012-4-28;Stuffen 37;1214.0
12785;Johnsen;Liam;2013-4-17;Siggeruds gate 88;41115.0
12786;Stenhaug;Dominika;2011-3-9;Framnesveien 85;42507.0
12787;Rønningen;Bernard;2008-0-6;Torkevegen 92;44230.0
12788;Sunde;Helena;2016-12-23;Heibakken 80;52739.0
12789;Ulvund;Thomas;2011-7-18;Østre Aspehaug 25;70830.0
12790;Kaur;Adam;1996-3-22;Nærbøgata 99;88188.0
12791;Eilertsen;Hermine;2016-0-0;Torvmyrveien 20;61461.0
12792;Korsmo;Anna;2003-2-11;Njords veg 57;92920.0
12793;Solstad;Bartosz;2005-7-10;Solveien 47;40468.0
12794;Kleven;Hamza;1995-1-10;Skansebakken 19;40135.0
12795;Olsen;Amalie;1997-3-13;Ånesveien 31;48939.0
12796;Salomonsen;Clara;1996-4-17;Bergsvingen 30;62777.0
12797;Ensrud;Tobias;1996-3-12;Vollgata 80;54640.0
12798;Stenberg;Ada;2019-12-14;Grenseveien 59;67076.0
12799;Samuelsen;Even;1998-12-25;Lindemann Bulls vei 90;47587.0
12800;Tysnes;Sofie;2003-3-19;Krokstien 7;55015.0
12801;Husebø;Marius;2017-0-7;Johan Riefs gate 98;7011.0
12802;Røstad;Ali;2005-0-3;Hvalrossvegen 60;27613.0
12803;Helgeland;Leon;2005-7-17;Korsvik allé 94;90352.0
12804;Moen;Sigrid;2011-3-24;Dammanns vei 40;14269.0
12805;Sandli;Ea;2000-1-16;Langårdvegen 12;13594.0
12806;Solberg;Herman;2009-0-25;Kampens plass 38;8225.0
12807;Martinsen;Matilde;2010-7-4;Niels A. Nielsens veg 88;89955.0
12808;Hansen;Emine;2007-3-0;Røykåskroken 96;59792.0
12809;Botnen;Oscar;2000-12-13;Telefonveien 88;79458.0
12810;Solstad;Aleksander;1997-12-12;Sveiserveien 90;30659.0
12811;Fjeld;Simon;2017-3-22;Orrehaugen 4;71543.0
12812;Seland;Amalie;1996-6-18;Solbakkeåsen 9;75766.0
12813;Ulvund;Magnus;2012-0-5;Lademoens Kirkealle 82;13209.0
12814;Strand;Musab;2013-3-1;Wedels gate 65;17944.0
12815;Mork;Kaja;2016-6-10;Nordre Fjellgate 73;25473.0
12816;Hynne;Savannah;2002-7-3;Nansenveien 71;94351.0
12817;Solheim;Gaute;2018-3-17;Odins vei 83;25978.0
12818;Hansen;Kristian;1999-4-2;Kremleveien 77;2063.0
12819;Sylte;Mikal;1997-4-18;Nygata 49;1332.0
12820;Tornes;Mina;1996-0-13;Kaja Eides vei 44;68535.0
12821;Dalen;Sofie;2003-8-24;Elverumgata 1;47176.0
12822;Jenssen;Casper;2004-4-10;Dammanns vei 34;33576.0
12823;Haugland;Lotta;2001-5-21;Frits Thaulows gate 88;59236.0
12824;Bekkelund;Sandra;1997-0-7;Bruksvegen 8;89951.0
12825;Indrebø;Musab;2003-3-13;Rosenlundveien 9;21598.0
12826;Olsson;Agnes;2018-11-16;Kleivastø 85;18130.0
12827;Mæhle;William;2003-12-26;Matrosvegen 98;25646.0
12828;Osnes;Sarah;2001-2-1;Haugsåsen 49;69265.0
12829;Slette;Amalie;2003-3-11;Bjørgefaret 6;10477.0
12830;Danielsen;Andrine;2014-12-6;Langelandsvegen 21;41220.0
12831;Nørstebø;Luna;2013-7-7;Normannsgata 16;69471.0
12832;Larsen;Vilje;1999-10-15;Telthusveien 67;91027.0
12833;Thoresen;Leah;2013-9-14;Åledalsveien 75;75586.0
12834;Borg;Mathea;2007-1-12;Englia 30;56286.0
12835;Bye;Julian;2016-12-19;Rødskiferveien 11;96661.0
12836;Henriksen;Jenny;2003-5-19;Bahustunet 68;18994.0
12837;Jacobsen;William;2015-1-26;Merkurveien 92;36697.0
12838;Holth;Helle;2002-10-10;Johannes Minsaas' veg 54;40650.0
12839;Thomassen;Martine;2000-9-22;Tinnstien 35;11378.0
12840;Holmefjord;Caroline;2004-8-23;Yttervikveien 82;55531.0
12841;Granås;Edvin;2013-8-4;Ramsays gate 44;51937.0
12842;Johnsen;Pia;1999-4-13;Borgenbråten 62;63148.0
12843;Andersen;Arn;2016-8-16;Barkvegen 61;17073.0
12844;Iversen;Aylin;2007-5-15;Asalveien 98;42698.0
12845;Mork;Alisa;2017-2-9;Solåsen 34;63264.0
12846;Tonstad;Ida;2009-8-28;Brandstorpveien 95;37110.0
12847;Meyer;Celine;2009-12-2;Rasmusbakken 88;64869.0
12848;Moi;Ylva;1997-6-28;Rifleveien 68;35336.0
12849;Hassel;Sara;1996-0-11;Hystadvegen 22;99394.0
12850;Thorkildsen;Johan;2014-2-2;Hatlaskaret 32;42582.0
12851;Dale;Ragna;2008-0-27;Smedsletta 78;48793.0
12852;Syversen;Tilde;2016-3-12;Hansøyveien 50;94906.0
12853;Løberg;Sigrid;2005-0-15;Nadderudlia 69;96811.0
12854;Svendsen;Danial;1997-2-10;Lamøya 59;15099.0
12855;Bø;Julia;2010-3-24;Haugstua 33;93399.0
12856;Salvesen;Celine;2018-11-6;Thor Heyerdahls gate 62;97964.0
12857;Grønås;Eliza;2008-8-27;Naustvegen 32;78106.0
12858;Holmefjord;Eirik;1995-2-6;Industrigata 35;9554.0
12859;Hella;Hilde;2006-4-9;Kaja Eides vei 29;76595.0
12860;Birkeland;Henrik;2017-12-2;Stockfleths gate 49;91588.0
12861;Eikemo;Olav;2015-10-7;Leif Tronstads plass 4;93118.0
12862;Digre;Jacob;2017-3-9;Grønlandsleiret 63;23449.0
12863;Øygard;Malin;2017-9-23;Øvre Bjørkåsen 83;13146.0
12864;Skogheim;Silje;2008-6-0;Konvertorveien 100;48522.0
12865;Herdlevær;Markus;2014-5-27;Sørhella 80;4900.0
12866;Aase;Nikolai;2007-9-12;Industrigata 6;18017.0
12867;Myhrvold;Henrik;1999-12-26;Thora Meyers gate 2;72671.0
12868;Håkonsen;Karl;2014-3-23;Vestheimgata 77;61934.0
12869;Lund;Odd;2007-1-25;Grønnebergveien 57;75989.0
12870;Nordengen;Synne;2004-9-11;Søndre Rød 7;38306.0
12871;Digre;Eli;2015-7-21;Stasjonsvegen 27;36353.0
12872;Henriksen;Emma;2016-2-7;Peter Reimers gate 47;63055.0
12873;Sveum;Amalie;2006-5-14;Johan Bojers veg 41;16238.0
12874;Hansen;Arnas;2001-7-23;Ørneveien 89;49585.0
12875;Thoresen;Kristine;2004-10-22;Byfoged Finnes gate 9;14562.0
12876;Nordberg;Liam;2011-4-14;Schweigaards gate 34;14357.0
12877;Nilsen;Aylin;2019-5-25;Høylandsvegen 54;69919.0
12878;Hovden;Jens;2001-10-1;Bratta 64;71676.0
12879;Pettersen;Sunniva;2006-11-17;Rasmusbakken 59;69778.0
12880;Sandven;Adrian;2005-11-5;Sorrisniva 96;94609.0
12881;Graff;Selma;2002-12-2;Østgårds vei 72;3368.0
12882;Mathisen;Jonas;1995-12-20;Gammelgårdvegen 57;3621.0
12883;Nilsen;Syver;2002-10-27;Grensevegen 9;3166.0
12884;Johansen;Benjamin;1996-11-2;Sagberget 13;65650.0
12885;Hartveit;Millian;1998-6-22;Kallumlia 44;94497.0
12886;Veum;Theo;2018-4-4;Hans og Grete stien 56;26677.0
12887;Hansen;Aurora;2016-7-26;Brusemyrløkka 40;84726.0
12888;Brekke;Henrik;2019-4-18;Lillealteren 65;59838.0
12889;Aune;Maria;2013-8-3;Øverlandsvegen 4;97624.0
12890;Larsen;Helene;2008-6-10;Hans Holens gate 90;64640.0
12891;Karlsen;Mathilde;2006-11-22;Sørliveien 88;31189.0
12892;Olafsen;Leah;2008-8-5;Kløverveien 46;57849.0
12893;Aas;Amina;2018-3-22;Aspermyrveien 55;18365.0
12894;Sørmo;Leo;2002-4-24;Linstubben 58;18169.0
12895;Kvam;Lukas;2016-7-28;Berghusvegen 6;47739.0
12896;Krogstad;Marius;2006-12-21;Solhøgdvegen 6;34674.0
12897;Wang;Odin;2019-3-25;Fasanveien 59;83572.0
12898;Lillestøl;Julian;2000-12-8;Schiøtts vei 19;87124.0
12899;Olsen;Oliver;2017-2-3;Heimtrøa 7;24800.0
12900;Berg;Nicolai;2012-9-8;Palle Rosenkrantz gate 68;96606.0
12901;Stenberg;Edvard;2002-9-17;Lindemann Bulls vei 25;10496.0
12902;Nilsen;Martin;2012-2-19;Bølgenhøgda 84;69974.0
12903;Olsen;Didrik;2017-5-25;Espentunet 8;41292.0
12904;Sørensen;Victor;2009-5-20;Lukas Skogsås gate 1;58736.0
12905;Hagen;Mia;2018-11-9;Tarlebøveien 62;90110.0
12906;Habbestad;Sofie;2013-1-25;Bjørklunds gate 98;8841.0
12907;Ellingsen;Linnea;2017-7-1;Ospeveien 52;3089.0
12908;Flåten;Martine;2012-3-8;Songe terrasse 7;91603.0
12909;Jacobsen;Maja;2014-10-7;Skistuvegen 87;40151.0
12910;Solheim;Ylva;2000-5-17;Sneveien 42;27478.0
12911;Molden;Lea;2009-7-25;Storgata 44;28959.0
12912;Hovde;Ulrikke;2006-8-27;Anton Borchs veg 100;7417.0
12913;Tønnessen;Bernard;1997-1-18;Solåsen 94;47953.0
12914;Syversen;Mathias;2017-9-21;Vestmarkveien 63;27947.0
12915;Røstad;Even;1996-11-12;Kolleveien 78;65174.0
12916;Røste;Jens;2006-1-23;Lundetunet 15;20956.0
12917;Hegdal;Colin;2007-12-13;Strandgata 13;49787.0
12918;Bjelland;Amalie;2018-8-17;Linstubben 30;72571.0
12919;Vinje;Nora;2003-5-22;Rugdeneset 82;95644.0
12920;Haugland;Ingrid;2007-6-15;Siggeruds gate 22;2685.0
12921;Vangen;Martin;1998-3-21;Dyrefaret 86;29654.0
12922;Solberg;Leon;2019-11-8;Kløverveien 21;22837.0
12923;Arnesen;Eirik;2007-7-0;Granneslia 98;30720.0
12924;Hetland;Leo;2014-2-28;Thomassletta 46;19112.0
12925;Knudsen;Kristoffer;2018-3-1;Harestien 43;93299.0
12926;Liabø;Nathaniel;1996-6-20;Eilert Sundts gate 58;49509.0
12927;Sørmo;Tobias;2003-1-18;Øyvind Sørensens gate 14;60570.0
12928;Steine;Theo;2006-6-7;Frogner plass 43;26071.0
12929;Berg;Julian;2005-2-25;Bjørnsons gate 86;81339.0
12930;Vollan;Mikael;2013-5-4;Vesterlivegen 20;82703.0
12931;Hansen;Lærke;2018-0-3;Hans Amundsens gate 66;40004.0
12932;Sandli;Emil;1999-4-12;Dronning Blancas gate 15;6685.0
12933;Roland;Jon;2009-12-26;Vestmarkveien 99;62689.0
12934;Ottersen;Thea;2003-0-6;Kirkebakken 75;34957.0
12935;Heen;Max;2019-6-12;Vardeveien 6;92136.0
12936;Myhre;Jonas;1995-9-6;Skansebakken 2;20319.0
12937;Aas;Simon;2002-5-13;Bjerkastien 48;24706.0
12938;Østrem;Eirik;2007-1-27;Øvre Frednes veg 77;48852.0
12939;Hildre;Nathaniel;2005-9-13;Bredmyra 87;90832.0
12940;Moe;Oscar;2011-8-27;Søndre Fageråsvei 41;73799.0
12941;Seland;Leah;2015-3-7;Engebråtan 31;32362.0
12942;Skramstad;Celine;2003-0-13;Fastings gate 65;680.0
12943;Jakobsen;Alva;2015-1-10;Kløverveien 72;10501.0
12944;Lillevik;Marie;1996-2-25;Vassåsveien 45;50388.0
12945;Johansen;﻿Emma;2001-11-15;Dyre Vaas vei 62;32927.0
12946;Thorsen;Håvard;2002-3-10;Digerudvegen 13;9941.0
12947;Hårstad;Thomas;2007-8-22;Bassengveien 3;8443.0
12948;Nilsen;Thea;2017-12-11;Gårdsveien 86;1130.0
12949;Bjørvik;Odin;2004-0-26;Bergelandsgata 79;83075.0
12950;Jansen;Mille;2004-12-6;Bispegra 25;22847.0
12951;Bashir;Nicolai;2010-9-20;Østre Solberg vei 19;86990.0
12952;Sand;Ahmed;2003-12-19;Snarrønningveien 94;11159.0
12953;Holtet;Max;2012-2-15;Holeberget 70;61993.0
12954;Hogstad;Cecilia;2015-2-27;Meisestien 50;40305.0
12955;Holm;Håvard;1995-5-1;Husvikveien 10;30496.0
12956;Bru;Aron;2015-8-9;Telemarksvingen 26;28880.0
12957;Jørgensen;Elias;2018-6-2;Mitzellsmauet 79;98503.0
12958;Knudsen;Kenneth;1999-1-19;Korten 80;93811.0
12959;Amundsen;Fredrik;2008-8-28;Søndre Fageråsvei 54;34875.0
12960;Knudsen;Mathias;1996-0-20;Hollendersvingen 91;1204.0
12961;Hansen;Amelia;2012-6-11;Krebs gate 41;90138.0
12962;Øksendal;Aron;2016-8-15;Tokeruddalen Øst 19;86239.0
12963;Bye;Herman;1995-2-16;Reichweins gate 86;73878.0
12964;Wang;Alise;2015-11-14;Rorhusvegen 70;21395.0
12965;Jansen;Iben;2018-7-9;Nedre Nattland 64;57725.0
12966;Mørch;Thea;2009-6-25;Åsenhagen 48;50065.0
12967;Pedersen;Noah;2015-10-9;Bekkegata 70;90044.0
12968;Brox;Lina;2012-5-20;Telthusveien 46;92192.0
12969;Helgeland;Teodor;2004-2-15;Turveien 30;84213.0
12970;Johannessen;Tilde;2001-9-17;Olav Aukrusts veg 10;46422.0
12971;Bakker;Emma;2008-5-16;Myggveien 61;10367.0
12972;Lillevik;Liam;2011-7-15;Sleiverudåsen 73;11141.0
12973;Hansen;Isak;1995-4-21;Anna Helgesens vei 26;88170.0
12974;Roland;Ida;1995-0-28;Belsbyveien 90;82390.0
12975;Heimdal;Alva;2017-11-18;Lundsbakken 26;95185.0
12976;Toresen;Kristina;2012-0-3;Magnus Lagabøters veg 56;35891.0
12977;Moe;Jostein;2011-3-21;Signalvegen 32;47739.0
12978;Bru;Ingrid;1995-0-16;Elvegata 9;61301.0
12979;Skog;Eirik;2019-5-15;Gravavegen 26;68086.0
12980;Rønning;Wilma;2006-9-24;Kaja Eides vei 6;17226.0
12981;Pettersen;Theodor;2007-8-9;Jægermyren 80;2755.0
12982;Svihus;Selma;1996-5-6;Magnus Lagabøters veg 28;57404.0
12983;Kleven;Eva;2019-10-26;Telemarksvingen 18;18762.0
12984;Knudsen;Elias;2019-0-24;Nordre Skuteviksveien 41;3808.0
12985;Pedersen;Sebastian;1998-10-27;Bjørkebakken 10;74011.0
12986;Moe;Benjamin;1996-2-21;Aasmund Vinjes vei 21;71953.0
12987;Hjelseth;Sean;2011-12-12;Gabbrovegen 13;70277.0
12988;Eilertsen;Lars;2019-6-8;Dyrefaret 81;32183.0
12989;Devik;Maja;2015-10-6;Torvmyrveien 13;84767.0
12990;Kolsrud;Lasse;1995-11-1;Dyrefaret 25;31838.0
12991;Pettersen;Tobias;2018-11-15;Nordre Skuteviksveien 48;83218.0
12992;Svendsen;Oliver;2001-7-19;Hansøyveien 70;99103.0
12993;Halvorsen;Emilie;2002-11-9;Krokstien 4;54870.0
12994;Solvoll;Ulrikke;2014-6-5;Stunnerveien 38;76456.0
12995;Lund;Åse;2006-0-11;Sentroveien 83;81940.0
12996;Fischer;Marvin;2011-4-2;Hvervenenga 80;84471.0
12997;Kalleberg;Sofie;2009-7-17;Skistuvegen 55;9885.0
12998;Lindblad;Selma;2015-4-23;Muslingveien 98;96805.0
12999;Johansen;Elisabeth;2018-8-20;Eventyrvegen 49;96572.0
13000;Hansen;Emma;1995-4-21;Kringsjåveien 10;36434.0
13001;Sørensen;Jakob;2005-9-7;Asalbakken 13;71315.0
13002;Safi;Vilje;2001-4-14;Svovelstikka 90;97419.0
13003;Aas;Emma;1997-9-11;Barbugårdsveien 85;80591.0
13004;Stenhaug;Anna;1996-1-7;Steinveien 88;7176.0
13005;Sveen;Ulla;2008-7-1;Rådmann Knudsens gate 98;93224.0
13006;Thoresen;Abdullah;2003-12-27;Nordahl Griegs gate 21;43021.0
13007;Holmedal;Mathilde;2003-0-24;Sleipnerveien 42;60472.0
13008;Larsen;Oliver;2005-7-16;Jernverksgata 70;42392.0
13009;Rønningen;Erika;2011-8-18;Ånesveien 19;86769.0
13010;Pettersen;Dominika;2007-3-20;Hattemaker Knudsens vei 39;99819.0
13011;Herdlevær;Emilie;2002-8-18;Filips gate 76;87331.0
13012;Dahl;Andreas;2004-2-4;Lillehauger 34;77599.0
13013;Ekeland;Erlend;1996-2-8;Stølshaug 92;50667.0
13014;Rohde;Truls;1998-4-12;Stallane 55;23342.0
13015;Jahren;Mia;2018-2-0;Skoglien 75;15600.0
13016;Heiberg;Agathe;2012-8-11;Linderudveien 47;97354.0
13017;Iversen;Cecilia;1995-7-2;Myrveien 25;57612.0
13018;Mathisen;Sebastian;2018-5-8;Hauges vei 91;16635.0
13019;Eckhoff;Simen;1997-5-2;Ryes gate 14;71194.0
13020;Nordhaug;Hanna;2007-5-5;Otto Sverdrups vei 78;6297.0
13021;Kolnes;Elias;2005-6-3;Skavhaugen 63;62493.0
13022;Nilsen;Mohammad;2004-8-17;Geiteramsveien 63;75524.0
13023;Nilsen;Isabella;2012-4-27;Kaja Eides vei 80;18185.0
13024;Erdal;Sverre;1996-5-26;Sagplassvegen 78;77392.0
13025;Rasmussen;Halvor;2011-8-8;Sandgata 93;22119.0
13026;Pedersen;Vilma;2006-1-10;Elgveien 1;57075.0
13027;Rygg;Christoffer;2005-11-0;Løvåsveien 59;39333.0
13028;Paulsen;Kaya;2006-10-4;Gullfakskroken 13;64127.0
13029;Nesse;Magnus;1997-7-10;Lunden 15;4557.0
13030;Leistad;Leo;2019-8-4;Kvålveien 10;75088.0
13031;Simonsen;Hanna;2015-2-27;Bjørnerudveien 35;66038.0
13032;Gustavsen;Christopher;2005-1-16;Kroken 73;96123.0
13033;Wergeland;Sebastian;1999-1-6;Nilsesvoldveien 64;89073.0
13034;Lindblad;Mia;1998-11-1;Bøkleva 18;79390.0
13035;Waage;Even;2007-0-16;Telthusveien 28;63862.0
13036;Eriksen;Samuel;2014-7-24;Munkelia 18;39653.0
13037;Sønderland;Iben;2000-5-21;Skeilunden 49;2809.0
13038;Kristiansen;Luna;2010-9-24;Håhammartunet 46;37305.0
13039;Berg;Noah;1998-12-8;Tarlebøveien 26;30528.0
13040;Vang;Solveig;2016-2-25;Tevlingveien 93;20364.0
13041;Begum;Mathilde;2019-2-7;Furusethveien 73;21394.0
13042;Olsen;Maria;2000-9-15;Borgveien 27;8590.0
13043;Rusten;Felix;2006-9-23;Moholmen 73;32502.0
13044;Sviggum;Joakim;2006-0-6;Sørflåtveien 31;52676.0
13045;Bjørge;Lykke;1996-8-7;Feddersens gate 60;86887.0
13046;Brekke;Hilde;1998-10-27;Øvre Krohnåsen 62;99531.0
13047;Karlsen;Vilhelm;1996-0-12;Frivoldveien 74;62296.0
13048;Waage;Truls;2000-4-2;Normannsgata 15;58835.0
13049;Kristiansen;Malin;2014-8-9;Falkåsen 37;82090.0
13050;Holtet;Malene;2007-2-23;Solbakkeåsen 60;18530.0
13051;Skeie;Martine;2007-7-23;Granneslia 32;70060.0
13052;Jørgensen;Amalie;1998-10-19;Knattenvegen 94;32356.0
13053;Hatteland;Elsa;2003-8-5;Abildsøfaret 47;57733.0
13054;Haugland;Max;2017-11-14;Skomværgata 96;23999.0
13055;Vinje;Johanna;1995-9-22;Stensveien 49;58407.0
13056;Hildre;Marie;2006-12-16;Kari Trestakks vei 27;76757.0
13057;Bjønness;Hafsa;2019-5-27;Snarrønningveien 99;25662.0
13058;Dahle;Eirik;2004-6-6;Peterhofveien 37;70872.0
13059;Heen;Elsa;2015-5-4;Sandgata 25;86330.0
13060;Helleren;Lucas;2015-0-16;Arnehjellen 86;30398.0
13061;Norman;Nora;2015-10-19;Rolandvegen 67;24387.0
13062;Sundby;Hanna;2016-2-9;Märthas veg 49;97753.0
13063;Wang;Sarah;2003-5-7;Ørpehaugvegen 29;29415.0
13064;Haugstad;Ali;2010-10-4;Fjordgata 75;21451.0
13065;Gjerde;David;2017-6-23;Sagberget 91;86940.0
13066;Berg;Eirik;2002-11-24;Johannes Minsaas' veg 7;50699.0
13067;Larsen;Ingrid;2008-4-24;Solbakken 39;54261.0
13068;Bakken;Julian;1995-9-9;Torpegata 25;38765.0
13069;Øverland;Aksel;1996-10-3;Vennelystveien 2;76956.0
13070;Gjerde;Line;2004-10-14;Brevikveien 81;80024.0
13071;Myhren;Filip;2004-4-21;Torpegata 64;66639.0
13072;Syversen;Herman;2015-5-27;Dagmarbakken 79;71301.0
13073;Jahren;Mia;1996-11-19;Åledalsveien 6;300.0
13074;Selvik;Daniel;1996-8-24;Torger Carlsens gate 61;16362.0
13075;Fischer;Joakim;2012-0-23;Kjelleviktoppen 27;14611.0
13076;Maudal;Gustav;2010-6-24;Lille Frogner allé 89;88262.0
13077;Harstad;Kristian;2010-2-28;Fredrikke Nielsens veg 92;89848.0
13078;Tafjord;Anna;1995-6-20;Kyrkslettvegen 41;84958.0
13079;Gjerde;Odd;2017-2-1;Telemarksvingen 91;77505.0
13080;Haarr;Thea;2007-11-7;Nørstrudvegen 67;61416.0
13081;Nyhus;Kristina;2000-1-24;Jordbærstien 22;26888.0
13082;Blindheim;Leo;2013-6-20;Engebråtan 89;57639.0
13083;Skjørestad;Martine;1997-5-9;Vesthagen 90;43563.0
13084;Standal;Eirik;2014-12-21;Kjelleviktoppen 17;91591.0
13085;Karlsen;Haakon;2005-4-6;Trygves vei 89;1.0
13086;Holstad;Celine;2007-8-7;Welhavens gate 68;15035.0
13087;Østgård;Daniel;2003-10-9;Postvegen 85;74112.0
13088;Breivik;Sara;2012-10-13;Sollmanns vei 3;48583.0
13089;Sjøthun;Mathias;2006-8-0;Svovelstikka 78;79498.0
13090;Haugerud;Mia;2006-6-17;Harald Jensens vei 58;48450.0
13091;Misje;Andrea;1997-12-7;Kvalvågveien 1;99143.0
13092;Lien;Emilie;2015-0-9;Nørstrudvegen 73;33012.0
13093;Askevold;Pernille;2008-6-14;Dammenvegen 72;8510.0
13094;Berg;Leon;2010-4-5;Langeveien 7;45975.0
13095;Hellesø;Jenny;2004-8-4;Rosenlundveien 67;16204.0
13096;Habbestad;Linn;2015-9-19;Veslevegen 45;8006.0
13097;Johansen;Hedda;2008-4-7;Øyvind Sørensens gate 69;78815.0
13098;Eikeland;Oliver;1998-9-12;Anders Rørholts vei 33;46533.0
13099;Hegdal;Fredrik;1998-10-21;Matrosvegen 18;50896.0
13100;Wik;Marte;2007-12-24;Nadderudlia 58;31953.0
13101;Haugen;Henrik;2009-6-8;Janaflaten 56;95285.0
13102;Hovde;Leo;1998-9-1;Rødtvetkroken 97;21327.0
13103;Pedersen;Anna;2017-3-8;Gamle Jåttåvågen 96;7231.0
13104;Mørch;Iben;1997-0-2;Solbakkeåsen 3;12435.0
13105;Molden;Emilija;2004-6-3;Rifleveien 64;17582.0
13106;Mathisen;Ylva;2007-4-22;Rødhettestien 21;29850.0
13107;Bjørkum;Sondre;2004-7-9;Olav Kyrres plass 11;54200.0
